date,race,discipline,num,id_pmu,nom,cote_pmu,tendance,music,jockey,entraineur,age,sexe,deferre,gains,nb_courses,nb_victoires,win_rate,recent_avg,recent_min,nb_recent,nb_wins_music,main_discipline,won_simple_gagnant,dividende_sg,won_simple_place
12042026,R5C1,,10,,KLEMS DE JAVIE,94.0,=,,,S. ROGER,6,HONGRES,PROTEGE_ANTERIEURS_POSTERIEURS,0,43,2,0.0465,0,0,0,0,,0,0,0
12042026,R5C1,,11,,KOSETTE DU LINON,13.0,=,,,E. LAMY,6,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,0,38,6,0.1579,0,0,0,0,,0,0,0
12042026,R5C1,,12,,KAHIRA DES MARES,17.0,=,,,Guillaume JOUVE,6,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,0,26,5,0.1923,0,0,0,0,,0,0,0
12042026,R5C1,,13,,KARTER LEWIS,6.0,=,,,J.M. CHAINEUX,6,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,0,27,5,0.1852,0,0,0,0,,0,0,0
12042026,R5C1,,14,,KYRA D'ESSARTS,6.1,=,,,R. LAGADEUC,6,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,0,25,4,0.16,0,0,0,0,,0,0,0
12042026,R5C2,,1,,JACK L'EVENTREUR,20.0,=,,,F. TERRY,7,HONGRES,PROTEGE_ANTERIEURS_DEFERRRE_POSTERIEURS,0,65,5,0.0769,0,0,0,0,,0,0,0
12042026,R5C2,,2,,IT'S CLASSIC ROCK,17.0,=,,,CL. THOMAIN,8,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,0,58,7,0.1207,0,0,0,0,,0,0,0
12042026,R5C2,,3,,I LOVE YOU TEK,39.0,=,,,Mme N. VIEL-PIERRE,8,HONGRES,DEFERRE_ANTERIEURS,0,49,4,0.0816,0,0,0,0,,0,0,0
12042026,R5C2,,4,,JUNE D'ERABLE,6.1,=,,,CL. THOMAIN,7,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,0,41,6,0.1463,0,0,0,0,,0,0,0
12042026,R5C2,,5,,JAMAIS,4.6,=,,,F. TERRY,7,MALES,DEFERRE_ANTERIEURS_POSTERIEURS,0,34,6,0.1765,0,0,0,0,,0,0,0
12042026,R5C2,,6,,JOB DU PERSIL,6.6,=,,,G. CURENS,7,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,0,58,5,0.0862,0,0,0,0,,0,0,0
12042026,R5C2,,7,,JOKER DES MOLLES,177.0,=,,,F. TERRY,7,HONGRES,,0,43,5,0.1163,0,0,0,0,,0,0,0
12042026,R5C2,,8,,JEWEL HEMSSON,68.0,=,,,R. JAJOLET,7,HONGRES,PROTEGE_ANTERIEURS,0,42,3,0.0714,0,0,0,0,,0,0,0
12042026,R5C2,,9,,HATALANTE DE FLO,107.0,=,,,A. PLARD,9,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,0,100,10,0.1,0,0,0,0,,0,0,0
12042026,R5C2,,10,,IMOW ROLAU,23.0,=,,,D. LECROQ,8,HONGRES,PROTEGE_ANTERIEURS_POSTERIEURS,0,73,11,0.1507,0,0,0,0,,0,0,0
12042026,R5C2,,11,,IN LOVE D'ECAJEUL,2.8,=,,,M. IZAAC,8,HONGRES,PROTEGE_ANTERIEURS_DEFERRRE_POSTERIEURS,0,49,14,0.2857,0,0,0,0,,0,0,0
12042026,R5C2,,12,,JARDYLAND,16.0,=,,,CH. BIGEON,7,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,0,42,4,0.0952,0,0,0,0,,0,0,0
12042026,R5C2,,13,,INDIANA TESS,37.0,=,,,A. LENOIR,8,FEMELLES,DEFERRE_ANTERIEURS,0,83,7,0.0843,0,0,0,0,,0,0,0
12042026,R5C2,,14,,JUEN EMONDEVILLE,147.0,=,,,B. GROULT,7,HONGRES,,0,41,5,0.122,0,0,0,0,,0,0,0
12042026,R5C3,,1,,LOUP SOLITAIRE,5.5,=,,,V. RENAULT,5,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,0,15,3,0.2,0,0,0,0,,0,0,0
12042026,R5C3,,2,,LUCKY DU MINON,131.0,=,,,S. ROGER,5,HONGRES,PROTEGE_ANTERIEURS,0,23,1,0.0435,0,0,0,0,,0,0,0
12042026,R5C3,,3,,LEADER DE MARZY,3.5,=,,,A. THOMAS,5,HONGRES,DEFERRE_POSTERIEURS,0,10,5,0.5,0,0,0,0,,0,0,0
12042026,R5C3,,4,,LEADER BEACH,17.0,=,,,F. HAREL,5,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,0,15,4,0.2667,0,0,0,0,,0,0,0
12042026,R5C3,,5,,LOKI FACTIER,10.0,=,,,B. MARIE,5,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,0,24,2,0.0833,0,0,0,0,,0,0,0
12042026,R5C3,,6,,L'ARNACOEUR,2.6,=,,,F. LAGADEUC,5,HONGRES,PROTEGE_ANTERIEURS_DEFERRRE_POSTERIEURS,0,18,4,0.2222,0,0,0,0,,0,0,0
12042026,R5C3,,7,,LOUPIAC DE GODREL,74.0,=,,,St. PROVOOST,5,HONGRES,,0,55,1,0.0182,0,0,0,0,,0,0,0
12042026,R5C3,,8,,LAGON DU POMMEREUX,12.0,=,,,TH. LEVESQUE,5,MALES,PROTEGE_ANTERIEURS_DEFERRRE_POSTERIEURS,0,14,0,0.0,0,0,0,0,,0,0,0
12042026,R5C3,,9,,LOULOU DU PRATEL,153.0,=,,,A. LENOIR,5,HONGRES,,0,33,0,0.0,0,0,0,0,,0,0,0
12042026,R5C3,,10,,LAGOS,153.0,=,,,G.M. BERNIER,5,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,0,17,1,0.0588,0,0,0,0,,0,0,0
12042026,R5C3,,11,,LEADER TURGOT,19.0,=,,,F. TERRY,5,HONGRES,PROTEGE_ANTERIEURS_POSTERIEURS,0,19,2,0.1053,0,0,0,0,,0,0,0
12042026,R5C3,,12,,LE LIBERTY,202.0,=,,,J.PH. GUIBOUT,5,HONGRES,,0,22,1,0.0455,0,0,0,0,,0,0,0
12042026,R5C4,,1,,LET'S GO SMART,29.0,=,,,F. TERRY,5,FEMELLES,PROTEGE_ANTERIEURS_DEFERRRE_POSTERIEURS,0,8,3,0.375,0,0,0,0,,0,0,0
12042026,R5C4,,2,,LA BELLE MIKA,24.0,=,,,S. ROGER,5,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,0,36,1,0.0278,0,0,0,0,,0,0,0
12042026,R5C4,,3,,LINA DU RIB,6.1,=,,,JOEL HALLAIS,5,FEMELLES,PROTEGE_ANTERIEURS_DEFERRRE_POSTERIEURS,0,15,2,0.1333,0,0,0,0,,0,0,0
12042026,R5C4,,4,,LINEA DE L'ALBA,9.2,=,,,Renaud JULIEN,5,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,0,29,1,0.0345,0,0,0,0,,0,0,0
12042026,R5C4,,5,,LADY D'IDEF,3.0,=,,,M. DONIO,5,FEMELLES,DEFERRE_POSTERIEURS,0,23,1,0.0435,0,0,0,0,,0,0,0
12042026,R5C4,,6,,LORETTE UP STAR,13.0,=,,,D. LECROQ,5,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,0,28,1,0.0357,0,0,0,0,,0,0,0
12042026,R5C4,,7,,LADY MORNING STAR,11.0,=,,,A.G. MAILLARD,5,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,0,25,1,0.04,0,0,0,0,,0,0,0
12042026,R5C4,,8,,LEONORA,37.0,=,,,J.PH. GUIBOUT,5,FEMELLES,,0,23,2,0.087,0,0,0,0,,0,0,0
12042026,R5C4,,9,,LEONIE DE L'ECLAIR,10.0,=,,,N. CATHERINE,5,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,0,19,2,0.1053,0,0,0,0,,0,0,0
12042026,R5C4,,10,,LYA DU VIVIER,65.0,=,,,S. ERNAULT,5,FEMELLES,,0,12,3,0.25,0,0,0,0,,0,0,0
12042026,R5C4,,11,,LA PERLA DE LOU,34.0,=,,,ST. MEUNIER,5,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,0,23,0,0.0,0,0,0,0,,0,0,0
12042026,R5C4,,12,,LUTTE IMPERIALE,18.0,=,,,S. LEBLOND,5,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,0,14,3,0.2143,0,0,0,0,,0,0,0
12042026,R5C4,,13,,LAIKA LAND,155.0,=,,,R. BRETON,5,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,0,16,1,0.0625,0,0,0,0,,0,0,0
12042026,R5C4,,14,,LADY D'HELIOS,9.7,=,,,F. HAREL,5,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,0,16,1,0.0625,0,0,0,0,,0,0,0
12042026,R5C5,,1,,MERCATO DES FORGES,3.0,=,,,B. GOGLIN,4,MALES,,0,6,3,0.5,0,0,0,0,,0,0,0
12042026,R5C5,,2,,MACBETH,21.0,=,,,S. GUARATO,4,HONGRES,PROTEGE_ANTERIEURS_POSTERIEURS,0,9,1,0.1111,0,0,0,0,,0,0,0
12042026,R5C5,,3,,MOGADOR,8.9,=,,,F. NIVARD,4,HONGRES,PROTEGE_ANTERIEURS_DEFERRRE_POSTERIEURS,0,13,0,0.0,0,0,0,0,,0,0,0
12042026,R5C5,,4,,MEDICI DE BUSSET,11.0,=,,,A. CHAVATTE,4,MALES,PROTEGE_ANTERIEURS,0,8,1,0.125,0,0,0,0,,0,0,0
12042026,R5C5,,5,,MALOU DU BOIS,63.0,=,,,S. ROGER,4,HONGRES,DEFERRE_POSTERIEURS,0,23,1,0.0435,0,0,0,0,,0,0,0
12042026,R5C5,,6,,MY DREAM MESLOIS,3.1,=,,,P. BELLOCHE,4,HONGRES,DEFERRE_POSTERIEURS,0,10,2,0.2,0,0,0,0,,0,0,0
12042026,R5C5,,7,,MARQUIS SOMOLLI,10.0,=,,,J.P. FICHAUX,4,HONGRES,,0,9,2,0.2222,0,0,0,0,,0,0,0
12042026,R5C5,,8,,MARTIN DU SOUND,86.0,=,,,P. MARTIN,4,HONGRES,,0,7,1,0.1429,0,0,0,0,,0,0,0
12042026,R5C5,,9,,MEILLEUR KURYS,42.0,=,,,R. JAJOLET,4,MALES,DEFERRE_ANTERIEURS_POSTERIEURS,0,23,0,0.0,0,0,0,0,,0,0,0
12042026,R5C5,,10,,MOTS BLEUS,11.0,=,,,S. LEBLOND,4,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,0,8,0,0.0,0,0,0,0,,0,0,0
12042026,R5C5,,11,,MONZON DU CHATELET,29.0,=,,,C. CHENU,4,HONGRES,PROTEGE_ANTERIEURS_DEFERRRE_POSTERIEURS,0,14,0,0.0,0,0,0,0,,0,0,0
12042026,R5C5,,12,,MAGIC DE TILLARD,108.0,=,,,V. RENAULT,4,HONGRES,,0,10,1,0.1,0,0,0,0,,0,0,0
12042026,R5C6,,1,,MIA DE SIMM,11.0,=,,,J.ET. LE BEC,4,FEMELLES,PROTEGE_ANTERIEURS_DEFERRRE_POSTERIEURS,0,19,1,0.0526,0,0,0,0,,0,0,0
12042026,R5C6,,2,,MIMI CHARMEUSE,3.2,=,,,V. VIEL,4,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,0,11,3,0.2727,0,0,0,0,,0,0,0
12042026,R5C6,,3,,MADAME D'ERABLE,4.7,=,,,CL. THOMAIN,4,FEMELLES,DEFERRE_ANTERIEURS,0,9,1,0.1111,0,0,0,0,,0,0,0
12042026,R5C6,,4,,MICHIKO,113.0,=,,,CL. THOMAIN,4,FEMELLES,,0,9,1,0.1111,0,0,0,0,,0,0,0
12042026,R5C6,,5,,MONANZA CASTEL,18.0,=,,,P. BELLOCHE,4,FEMELLES,,0,12,0,0.0,0,0,0,0,,0,0,0
12042026,R5C6,,6,,MALICIA DU ROCHER,10.0,=,,,F. NIVARD,4,FEMELLES,PROTEGE_ANTERIEURS_DEFERRRE_POSTERIEURS,0,17,1,0.0588,0,0,0,0,,0,0,0
12042026,R5C6,,7,,MANHATTAN JENILOU,5.7,=,,,Alexis PRAT,4,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,0,7,1,0.1429,0,0,0,0,,0,0,0
12042026,R5C6,,8,,MA BELLA DE JED,84.0,=,,,JEROME DAVID,4,FEMELLES,,0,20,1,0.05,0,0,0,0,,0,0,0
12042026,R5C6,,9,,MIA STEJELO,23.0,=,,,St. PROVOOST,4,FEMELLES,DEFERRE_ANTERIEURS,0,11,0,0.0,0,0,0,0,,0,0,0
12042026,R5C6,,10,,MITSY DU NOYER,128.0,=,,,F. TERRY,4,FEMELLES,,0,9,1,0.1111,0,0,0,0,,0,0,0
12042026,R5C6,,11,,MACHA D'OCCAGNES,157.0,=,,,V. RENAULT,4,FEMELLES,,0,6,2,0.3333,0,0,0,0,,0,0,0
12042026,R5C6,,12,,MOONDANCE OKINA,13.0,=,,,B. MARIE,4,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,0,16,2,0.125,0,0,0,0,,0,0,0
12042026,R5C6,,13,,MANHATTAN D'AMER,13.0,=,,,Ch. DREUX,4,FEMELLES,DEFERRE_POSTERIEURS,0,10,0,0.0,0,0,0,0,,0,0,0
12042026,R5C6,,14,,MY DESTINY QUEEN,111.0,=,,,F. TERRY,4,FEMELLES,DEFERRE_POSTERIEURS,0,15,3,0.2,0,0,0,0,,0,0,0
12042026,R5C7,,1,,NOISETTE MIKA,12.0,=,,,S. ROGER,3,FEMELLES,,0,4,0,0.0,0,0,0,0,,0,0,0
12042026,R5C7,,2,,NEVADA SMITH,7.4,=,,,M. KROUCHI,3,HONGRES,PROTEGE_ANTERIEURS_POSTERIEURS,0,5,0,0.0,0,0,0,0,,0,0,0
12042026,R5C7,,3,,NUANCE KADESH,6.8,=,,,S. LEBLOND,3,FEMELLES,PROTEGE_ANTERIEURS_POSTERIEURS,0,7,0,0.0,0,0,0,0,,0,0,0
12042026,R5C7,,4,,NEFERTITI PIYA,3.3,=,,,CL. THOMAIN,3,FEMELLES,,0,3,1,0.3333,0,0,0,0,,0,0,0
12042026,R5C7,,5,,NEO,2.4,=,,,PH. ALLAIRE,3,MALES,PROTEGE_POSTERIEURS,0,5,1,0.2,0,0,0,0,,0,0,0
12042026,R5C7,,6,,NAKIM D'AMBOISE,7.1,=,,,S. PRIOUL,3,HONGRES,,0,4,1,0.25,0,0,0,0,,0,0,0
12042026,R5C7,,7,,NEBRASKA DE GINIER,3.0,=,,,A. BUISSON,3,HONGRES,PROTEGE_ANTERIEURS_POSTERIEURS,0,3,1,0.3333,0,0,0,0,,0,0,0
12042026,R5C7,,8,,NYNO DE TROUVILLE,39.0,=,,,Anthonin FAVRIS,3,HONGRES,,0,1,0,0.0,0,0,0,0,,0,0,0
12042026,R5C7,,9,,NINJA DU HOULME,67.0,=,,,J. VILAULT,3,HONGRES,,0,3,0,0.0,0,0,0,0,,0,0,0
12042026,R5C8,,1,,MARCO DU RIB,63.0,=,,,J. HERARD,4,HONGRES,DEFERRE_POSTERIEURS,0,3,0,0.0,0,0,0,0,,0,0,0
12042026,R5C8,,2,,MONEY WINNER AS,29.0,=,,,A. PLARD,4,FEMELLES,PROTEGE_ANTERIEURS_DEFERRRE_POSTERIEURS,0,9,0,0.0,0,0,0,0,,0,0,0
12042026,R5C8,,3,,MYSTIC DE VELY,76.0,=,,,J.M. GUILLOTTE,4,HONGRES,,0,5,0,0.0,0,0,0,0,,0,0,0
12042026,R5C8,,4,,MANON PHIL,128.0,=,,,JEROME DAVID,4,FEMELLES,,0,10,0,0.0,0,0,0,0,,0,0,0
12042026,R5C8,,5,,MILTON ELLIS,2.7,=,,,CH. MOTTIER,4,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,0,4,0,0.0,0,0,0,0,,0,0,0
12042026,R5C8,,6,,MALICA MADRIK,6.8,=,,,ST. MEUNIER,4,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,0,5,1,0.2,0,0,0,0,,0,0,0
12042026,R5C8,,7,,MERARU QUANDO,9.8,=,,,A.PH. GRIMAULT,4,HONGRES,PROTEGE_ANTERIEURS_DEFERRRE_POSTERIEURS,0,10,0,0.0,0,0,0,0,,0,0,0
12042026,R5C8,,8,,MY TOP GIFT,11.0,=,,,St. PROVOOST,4,HONGRES,DEFERRE_ANTERIEURS,0,17,1,0.0588,0,0,0,0,,0,0,0
12042026,R5C8,,9,,MY SPIRIT ERA,11.0,=,,,J. CERISIER,4,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,0,17,0,0.0,0,0,0,0,,0,0,0
12042026,R5C8,,10,,MERCENAIRE D'ECHAL,3.1,=,,,E.M. FOURNIER,4,MALES,DEFERRE_POSTERIEURS,0,5,1,0.2,0,0,0,0,,0,0,0
