odds_id,runner_id,race_id,date,hippodrome,odds_type,decimal_odds,implied_prob,snapshot_time
20251111-R9-C9-11-morning,20251111-R9-C9-11,20251111-R9-C9,20251111,ANGERS,morning,2.3,0.434783,2026-03-08 16:52:16.322998
20251111-R9-C9-12-final,20251111-R9-C9-12,20251111-R9-C9,20251111,ANGERS,final,75.0,0.013333,2026-03-08 16:52:16.322998
20251111-R9-C9-12-morning,20251111-R9-C9-12,20251111-R9-C9,20251111,ANGERS,morning,34.0,0.029412,2026-03-08 16:52:16.322998
20251111-R9-C9-13-final,20251111-R9-C9-13,20251111-R9-C9,20251111,ANGERS,final,5.7,0.175439,2026-03-08 16:52:16.322998
20251111-R9-C9-13-morning,20251111-R9-C9-13,20251111-R9-C9,20251111,ANGERS,morning,6.2,0.16129,2026-03-08 16:52:16.322998
20251111-R9-C9-14-final,20251111-R9-C9-14,20251111-R9-C9,20251111,ANGERS,final,132.0,0.007576,2026-03-08 16:52:16.322998
20251111-R9-C9-14-morning,20251111-R9-C9-14,20251111-R9-C9,20251111,ANGERS,morning,125.0,0.008,2026-03-08 16:52:16.322998
20251111-R9-C9-15-final,20251111-R9-C9-15,20251111-R9-C9,20251111,ANGERS,final,404.0,0.002475,2026-03-08 16:52:16.322998
20251111-R9-C9-15-morning,20251111-R9-C9-15,20251111-R9-C9,20251111,ANGERS,morning,472.0,0.002119,2026-03-08 16:52:16.322998
20251111-R9-C9-16-final,20251111-R9-C9-16,20251111-R9-C9,20251111,ANGERS,final,13.0,0.076923,2026-03-08 16:52:16.322998
20251111-R9-C9-16-morning,20251111-R9-C9-16,20251111-R9-C9,20251111,ANGERS,morning,14.0,0.071429,2026-03-08 16:52:16.322998
20251111-R9-C9-17-final,20251111-R9-C9-17,20251111-R9-C9,20251111,ANGERS,final,34.0,0.029412,2026-03-08 16:52:16.322998
20251111-R9-C9-17-morning,20251111-R9-C9-17,20251111-R9-C9,20251111,ANGERS,morning,28.0,0.035714,2026-03-08 16:52:16.322998
20251111-R9-C9-18-final,20251111-R9-C9-18,20251111-R9-C9,20251111,ANGERS,final,7.8,0.128205,2026-03-08 16:52:16.322998
20251111-R9-C9-18-morning,20251111-R9-C9-18,20251111-R9-C9,20251111,ANGERS,morning,6.8,0.147059,2026-03-08 16:52:16.322998
20251111-R9-C9-2-final,20251111-R9-C9-2,20251111-R9-C9,20251111,ANGERS,final,379.0,0.002639,2026-03-08 16:52:16.322998
20251111-R9-C9-2-morning,20251111-R9-C9-2,20251111-R9-C9,20251111,ANGERS,morning,314.0,0.003185,2026-03-08 16:52:16.322998
20251111-R9-C9-3-final,20251111-R9-C9-3,20251111-R9-C9,20251111,ANGERS,final,36.0,0.027778,2026-03-08 16:52:16.322998
20251111-R9-C9-3-morning,20251111-R9-C9-3,20251111-R9-C9,20251111,ANGERS,morning,59.0,0.016949,2026-03-08 16:52:16.322998
20251111-R9-C9-4-final,20251111-R9-C9-4,20251111-R9-C9,20251111,ANGERS,final,108.0,0.009259,2026-03-08 16:52:16.322998
20251111-R9-C9-4-morning,20251111-R9-C9-4,20251111-R9-C9,20251111,ANGERS,morning,59.0,0.016949,2026-03-08 16:52:16.322998
20251111-R9-C9-5-final,20251111-R9-C9-5,20251111-R9-C9,20251111,ANGERS,final,34.0,0.029412,2026-03-08 16:52:16.322998
20251111-R9-C9-5-morning,20251111-R9-C9-5,20251111-R9-C9,20251111,ANGERS,morning,26.0,0.038462,2026-03-08 16:52:16.322998
20251111-R9-C9-6-final,20251111-R9-C9-6,20251111-R9-C9,20251111,ANGERS,final,74.0,0.013514,2026-03-08 16:52:16.322998
20251111-R9-C9-6-morning,20251111-R9-C9-6,20251111-R9-C9,20251111,ANGERS,morning,57.0,0.017544,2026-03-08 16:52:16.322998
20251111-R9-C9-7-final,20251111-R9-C9-7,20251111-R9-C9,20251111,ANGERS,final,155.0,0.006452,2026-03-08 16:52:16.322998
20251111-R9-C9-7-morning,20251111-R9-C9-7,20251111-R9-C9,20251111,ANGERS,morning,89.0,0.011236,2026-03-08 16:52:16.322998
20251111-R9-C9-8-final,20251111-R9-C9-8,20251111-R9-C9,20251111,ANGERS,final,4.5,0.222222,2026-03-08 16:52:16.322998
20251111-R9-C9-8-morning,20251111-R9-C9-8,20251111-R9-C9,20251111,ANGERS,morning,7.9,0.126582,2026-03-08 16:52:16.322998
20251111-R9-C9-9-final,20251111-R9-C9-9,20251111-R9-C9,20251111,ANGERS,final,337.0,0.002967,2026-03-08 16:52:16.322998
20251111-R9-C9-9-morning,20251111-R9-C9-9,20251111-R9-C9,20251111,ANGERS,morning,269.0,0.003717,2026-03-08 16:52:16.322998
20251112-R1-C1-1-final,20251112-R1-C1-1,20251112-R1-C1,20251112,LE BOUSCAT,final,15.0,0.066667,2026-03-08 16:52:37.278522
20251112-R1-C1-1-morning,20251112-R1-C1-1,20251112-R1-C1,20251112,LE BOUSCAT,morning,20.0,0.05,2026-03-08 16:52:37.278522
20251112-R1-C1-10-final,20251112-R1-C1-10,20251112-R1-C1,20251112,LE BOUSCAT,final,4.8,0.208333,2026-03-08 16:52:37.278522
20251112-R1-C1-10-morning,20251112-R1-C1-10,20251112-R1-C1,20251112,LE BOUSCAT,morning,11.0,0.090909,2026-03-08 16:52:37.278522
20251112-R1-C1-11-final,20251112-R1-C1-11,20251112-R1-C1,20251112,LE BOUSCAT,final,9.1,0.10989,2026-03-08 16:52:37.278522
20251112-R1-C1-11-morning,20251112-R1-C1-11,20251112-R1-C1,20251112,LE BOUSCAT,morning,12.0,0.083333,2026-03-08 16:52:37.278522
20251112-R1-C1-12-final,20251112-R1-C1-12,20251112-R1-C1,20251112,LE BOUSCAT,final,52.0,0.019231,2026-03-08 16:52:37.278522
20251112-R1-C1-12-morning,20251112-R1-C1-12,20251112-R1-C1,20251112,LE BOUSCAT,morning,86.0,0.011628,2026-03-08 16:52:37.278522
20251112-R1-C1-2-final,20251112-R1-C1-2,20251112-R1-C1,20251112,LE BOUSCAT,final,17.0,0.058824,2026-03-08 16:52:37.278522
20251112-R1-C1-2-morning,20251112-R1-C1-2,20251112-R1-C1,20251112,LE BOUSCAT,morning,12.0,0.083333,2026-03-08 16:52:37.278522
20251112-R1-C1-3-final,20251112-R1-C1-3,20251112-R1-C1,20251112,LE BOUSCAT,final,240.0,0.004167,2026-03-08 16:52:37.278522
20251112-R1-C1-3-morning,20251112-R1-C1-3,20251112-R1-C1,20251112,LE BOUSCAT,morning,162.0,0.006173,2026-03-08 16:52:37.278522
20251112-R1-C1-4-final,20251112-R1-C1-4,20251112-R1-C1,20251112,LE BOUSCAT,final,2.9,0.344828,2026-03-08 16:52:37.278522
20251112-R1-C1-4-morning,20251112-R1-C1-4,20251112-R1-C1,20251112,LE BOUSCAT,morning,2.2,0.454545,2026-03-08 16:52:37.278522
20251112-R1-C1-5-final,20251112-R1-C1-5,20251112-R1-C1,20251112,LE BOUSCAT,final,41.0,0.02439,2026-03-08 16:52:37.278522
20251112-R1-C1-5-morning,20251112-R1-C1-5,20251112-R1-C1,20251112,LE BOUSCAT,morning,79.0,0.012658,2026-03-08 16:52:37.278522
20251112-R1-C1-6-final,20251112-R1-C1-6,20251112-R1-C1,20251112,LE BOUSCAT,final,8.0,0.125,2026-03-08 16:52:37.278522
20251112-R1-C1-6-morning,20251112-R1-C1-6,20251112-R1-C1,20251112,LE BOUSCAT,morning,6.2,0.16129,2026-03-08 16:52:37.278522
20251112-R1-C1-7-final,20251112-R1-C1-7,20251112-R1-C1,20251112,LE BOUSCAT,final,7.7,0.12987,2026-03-08 16:52:37.278522
20251112-R1-C1-7-morning,20251112-R1-C1-7,20251112-R1-C1,20251112,LE BOUSCAT,morning,5.5,0.181818,2026-03-08 16:52:37.278522
20251112-R1-C1-8-final,20251112-R1-C1-8,20251112-R1-C1,20251112,LE BOUSCAT,final,19.0,0.052632,2026-03-08 16:52:37.278522
20251112-R1-C1-8-morning,20251112-R1-C1-8,20251112-R1-C1,20251112,LE BOUSCAT,morning,51.0,0.019608,2026-03-08 16:52:37.278522
20251112-R1-C1-9-final,20251112-R1-C1-9,20251112-R1-C1,20251112,LE BOUSCAT,final,185.0,0.005405,2026-03-08 16:52:37.278522
20251112-R1-C1-9-morning,20251112-R1-C1-9,20251112-R1-C1,20251112,LE BOUSCAT,morning,208.0,0.004808,2026-03-08 16:52:37.278522
20251112-R1-C2-1-final,20251112-R1-C2-1,20251112-R1-C2,20251112,LE BOUSCAT,final,137.0,0.007299,2026-03-08 16:52:37.278522
20251112-R1-C2-1-morning,20251112-R1-C2-1,20251112-R1-C2,20251112,LE BOUSCAT,morning,100.0,0.01,2026-03-08 16:52:37.278522
20251112-R1-C2-10-final,20251112-R1-C2-10,20251112-R1-C2,20251112,LE BOUSCAT,final,22.0,0.045455,2026-03-08 16:52:37.278522
20251112-R1-C2-10-morning,20251112-R1-C2-10,20251112-R1-C2,20251112,LE BOUSCAT,morning,16.0,0.0625,2026-03-08 16:52:37.278522
20251112-R1-C2-11-final,20251112-R1-C2-11,20251112-R1-C2,20251112,LE BOUSCAT,final,27.0,0.037037,2026-03-08 16:52:37.278522
20251112-R1-C2-11-morning,20251112-R1-C2-11,20251112-R1-C2,20251112,LE BOUSCAT,morning,12.0,0.083333,2026-03-08 16:52:37.278522
20251112-R1-C2-12-final,20251112-R1-C2-12,20251112-R1-C2,20251112,LE BOUSCAT,final,184.0,0.005435,2026-03-08 16:52:37.278522
20251112-R1-C2-12-morning,20251112-R1-C2-12,20251112-R1-C2,20251112,LE BOUSCAT,morning,72.0,0.013889,2026-03-08 16:52:37.278522
20251112-R1-C2-13-final,20251112-R1-C2-13,20251112-R1-C2,20251112,LE BOUSCAT,final,176.0,0.005682,2026-03-08 16:52:37.278522
20251112-R1-C2-13-morning,20251112-R1-C2-13,20251112-R1-C2,20251112,LE BOUSCAT,morning,361.0,0.00277,2026-03-08 16:52:37.278522
20251112-R1-C2-14-final,20251112-R1-C2-14,20251112-R1-C2,20251112,LE BOUSCAT,final,109.0,0.009174,2026-03-08 16:52:37.278522
20251112-R1-C2-14-morning,20251112-R1-C2-14,20251112-R1-C2,20251112,LE BOUSCAT,morning,139.0,0.007194,2026-03-08 16:52:37.278522
20251112-R1-C2-15-final,20251112-R1-C2-15,20251112-R1-C2,20251112,LE BOUSCAT,final,210.0,0.004762,2026-03-08 16:52:37.278522
20251112-R1-C2-15-morning,20251112-R1-C2-15,20251112-R1-C2,20251112,LE BOUSCAT,morning,100.0,0.01,2026-03-08 16:52:37.278522
20251112-R1-C2-16-final,20251112-R1-C2-16,20251112-R1-C2,20251112,LE BOUSCAT,final,210.0,0.004762,2026-03-08 16:52:37.278522
20251112-R1-C2-16-morning,20251112-R1-C2-16,20251112-R1-C2,20251112,LE BOUSCAT,morning,180.0,0.005556,2026-03-08 16:52:37.278522
20251112-R1-C2-2-final,20251112-R1-C2-2,20251112-R1-C2,20251112,LE BOUSCAT,final,4.2,0.238095,2026-03-08 16:52:37.278522
20251112-R1-C2-2-morning,20251112-R1-C2-2,20251112-R1-C2,20251112,LE BOUSCAT,morning,4.3,0.232558,2026-03-08 16:52:37.278522
20251112-R1-C2-3-final,20251112-R1-C2-3,20251112-R1-C2,20251112,LE BOUSCAT,final,4.7,0.212766,2026-03-08 16:52:37.278522
20251112-R1-C2-3-morning,20251112-R1-C2-3,20251112-R1-C2,20251112,LE BOUSCAT,morning,7.0,0.142857,2026-03-08 16:52:37.278522
20251112-R1-C2-4-final,20251112-R1-C2-4,20251112-R1-C2,20251112,LE BOUSCAT,final,24.0,0.041667,2026-03-08 16:52:37.278522
20251112-R1-C2-4-morning,20251112-R1-C2-4,20251112-R1-C2,20251112,LE BOUSCAT,morning,26.0,0.038462,2026-03-08 16:52:37.278522
20251112-R1-C2-5-final,20251112-R1-C2-5,20251112-R1-C2,20251112,LE BOUSCAT,final,180.0,0.005556,2026-03-08 16:52:37.278522
20251112-R1-C2-5-morning,20251112-R1-C2-5,20251112-R1-C2,20251112,LE BOUSCAT,morning,100.0,0.01,2026-03-08 16:52:37.278522
20251112-R1-C2-6-final,20251112-R1-C2-6,20251112-R1-C2,20251112,LE BOUSCAT,final,27.0,0.037037,2026-03-08 16:52:37.278522
20251112-R1-C2-6-morning,20251112-R1-C2-6,20251112-R1-C2,20251112,LE BOUSCAT,morning,23.0,0.043478,2026-03-08 16:52:37.278522
20251112-R1-C2-7-final,20251112-R1-C2-7,20251112-R1-C2,20251112,LE BOUSCAT,final,2.2,0.454545,2026-03-08 16:52:37.278522
20251112-R1-C2-7-morning,20251112-R1-C2-7,20251112-R1-C2,20251112,LE BOUSCAT,morning,2.3,0.434783,2026-03-08 16:52:37.278522
20251112-R1-C2-8-final,20251112-R1-C2-8,20251112-R1-C2,20251112,LE BOUSCAT,final,44.0,0.022727,2026-03-08 16:52:37.278522
20251112-R1-C2-8-morning,20251112-R1-C2-8,20251112-R1-C2,20251112,LE BOUSCAT,morning,32.0,0.03125,2026-03-08 16:52:37.278522
20251112-R1-C2-9-final,20251112-R1-C2-9,20251112-R1-C2,20251112,LE BOUSCAT,final,52.0,0.019231,2026-03-08 16:52:37.278522
20251112-R1-C2-9-morning,20251112-R1-C2-9,20251112-R1-C2,20251112,LE BOUSCAT,morning,37.0,0.027027,2026-03-08 16:52:37.278522
20251112-R1-C3-1-final,20251112-R1-C3-1,20251112-R1-C3,20251112,LE BOUSCAT,final,12.0,0.083333,2026-03-08 16:52:37.278522
20251112-R1-C3-1-morning,20251112-R1-C3-1,20251112-R1-C3,20251112,LE BOUSCAT,morning,20.0,0.05,2026-03-08 16:52:37.278522
20251112-R1-C3-10-final,20251112-R1-C3-10,20251112-R1-C3,20251112,LE BOUSCAT,final,5.2,0.192308,2026-03-08 16:52:37.278522
20251112-R1-C3-10-morning,20251112-R1-C3-10,20251112-R1-C3,20251112,LE BOUSCAT,morning,5.3,0.188679,2026-03-08 16:52:37.278522
20251112-R1-C3-11-final,20251112-R1-C3-11,20251112-R1-C3,20251112,LE BOUSCAT,final,152.0,0.006579,2026-03-08 16:52:37.278522
20251112-R1-C3-11-morning,20251112-R1-C3-11,20251112-R1-C3,20251112,LE BOUSCAT,morning,76.0,0.013158,2026-03-08 16:52:37.278522
20251112-R1-C3-12-final,20251112-R1-C3-12,20251112-R1-C3,20251112,LE BOUSCAT,final,83.0,0.012048,2026-03-08 16:52:37.278522
20251112-R1-C3-12-morning,20251112-R1-C3-12,20251112-R1-C3,20251112,LE BOUSCAT,morning,44.0,0.022727,2026-03-08 16:52:37.278522
20251112-R1-C3-13-final,20251112-R1-C3-13,20251112-R1-C3,20251112,LE BOUSCAT,final,72.0,0.013889,2026-03-08 16:52:37.278522
20251112-R1-C3-13-morning,20251112-R1-C3-13,20251112-R1-C3,20251112,LE BOUSCAT,morning,50.0,0.02,2026-03-08 16:52:37.278522
20251112-R1-C3-14-final,20251112-R1-C3-14,20251112-R1-C3,20251112,LE BOUSCAT,final,21.0,0.047619,2026-03-08 16:52:37.278522
20251112-R1-C3-14-morning,20251112-R1-C3-14,20251112-R1-C3,20251112,LE BOUSCAT,morning,16.0,0.0625,2026-03-08 16:52:37.278522
20251112-R1-C3-2-final,20251112-R1-C3-2,20251112-R1-C3,20251112,LE BOUSCAT,final,60.0,0.016667,2026-03-08 16:52:37.278522
20251112-R1-C3-2-morning,20251112-R1-C3-2,20251112-R1-C3,20251112,LE BOUSCAT,morning,37.0,0.027027,2026-03-08 16:52:37.278522
20251112-R1-C3-3-final,20251112-R1-C3-3,20251112-R1-C3,20251112,LE BOUSCAT,final,5.8,0.172414,2026-03-08 16:52:37.278522
20251112-R1-C3-3-morning,20251112-R1-C3-3,20251112-R1-C3,20251112,LE BOUSCAT,morning,7.0,0.142857,2026-03-08 16:52:37.278522
20251112-R1-C3-4-final,20251112-R1-C3-4,20251112-R1-C3,20251112,LE BOUSCAT,final,334.0,0.002994,2026-03-08 16:52:37.278522
20251112-R1-C3-4-morning,20251112-R1-C3-4,20251112-R1-C3,20251112,LE BOUSCAT,morning,182.0,0.005495,2026-03-08 16:52:37.278522
20251112-R1-C3-5-final,20251112-R1-C3-5,20251112-R1-C3,20251112,LE BOUSCAT,final,3.5,0.285714,2026-03-08 16:52:37.278522
20251112-R1-C3-5-morning,20251112-R1-C3-5,20251112-R1-C3,20251112,LE BOUSCAT,morning,3.2,0.3125,2026-03-08 16:52:37.278522
20251112-R1-C3-6-final,20251112-R1-C3-6,20251112-R1-C3,20251112,LE BOUSCAT,final,153.0,0.006536,2026-03-08 16:52:37.278522
20251112-R1-C3-6-morning,20251112-R1-C3-6,20251112-R1-C3,20251112,LE BOUSCAT,morning,91.0,0.010989,2026-03-08 16:52:37.278522
20251112-R1-C3-7-final,20251112-R1-C3-7,20251112-R1-C3,20251112,LE BOUSCAT,final,238.0,0.004202,2026-03-08 16:52:37.278522
20251112-R1-C3-7-morning,20251112-R1-C3-7,20251112-R1-C3,20251112,LE BOUSCAT,morning,123.0,0.00813,2026-03-08 16:52:37.278522
20251112-R1-C3-8-final,20251112-R1-C3-8,20251112-R1-C3,20251112,LE BOUSCAT,final,11.0,0.090909,2026-03-08 16:52:37.278522
20251112-R1-C3-8-morning,20251112-R1-C3-8,20251112-R1-C3,20251112,LE BOUSCAT,morning,15.0,0.066667,2026-03-08 16:52:37.278522
20251112-R1-C3-9-final,20251112-R1-C3-9,20251112-R1-C3,20251112,LE BOUSCAT,final,5.8,0.172414,2026-03-08 16:52:37.278522
20251112-R1-C3-9-morning,20251112-R1-C3-9,20251112-R1-C3,20251112,LE BOUSCAT,morning,5.7,0.175439,2026-03-08 16:52:37.278522
20251112-R1-C4-1-final,20251112-R1-C4-1,20251112-R1-C4,20251112,LE BOUSCAT,final,5.8,0.172414,2026-03-08 16:52:37.278522
20251112-R1-C4-1-morning,20251112-R1-C4-1,20251112-R1-C4,20251112,LE BOUSCAT,morning,9.4,0.106383,2026-03-08 16:52:37.278522
20251112-R1-C4-10-final,20251112-R1-C4-10,20251112-R1-C4,20251112,LE BOUSCAT,final,11.0,0.090909,2026-03-08 16:52:37.278522
20251112-R1-C4-10-morning,20251112-R1-C4-10,20251112-R1-C4,20251112,LE BOUSCAT,morning,6.0,0.166667,2026-03-08 16:52:37.278522
20251112-R1-C4-11-final,20251112-R1-C4-11,20251112-R1-C4,20251112,LE BOUSCAT,final,201.0,0.004975,2026-03-08 16:52:37.278522
20251112-R1-C4-11-morning,20251112-R1-C4-11,20251112-R1-C4,20251112,LE BOUSCAT,morning,99.0,0.010101,2026-03-08 16:52:37.278522
20251112-R1-C4-12-final,20251112-R1-C4-12,20251112-R1-C4,20251112,LE BOUSCAT,final,27.0,0.037037,2026-03-08 16:52:37.278522
20251112-R1-C4-12-morning,20251112-R1-C4-12,20251112-R1-C4,20251112,LE BOUSCAT,morning,18.0,0.055556,2026-03-08 16:52:37.278522
20251112-R1-C4-13-final,20251112-R1-C4-13,20251112-R1-C4,20251112,LE BOUSCAT,final,105.0,0.009524,2026-03-08 16:52:37.278522
20251112-R1-C4-13-morning,20251112-R1-C4-13,20251112-R1-C4,20251112,LE BOUSCAT,morning,89.0,0.011236,2026-03-08 16:52:37.278522
20251112-R1-C4-14-final,20251112-R1-C4-14,20251112-R1-C4,20251112,LE BOUSCAT,final,73.0,0.013699,2026-03-08 16:52:37.278522
20251112-R1-C4-14-morning,20251112-R1-C4-14,20251112-R1-C4,20251112,LE BOUSCAT,morning,25.0,0.04,2026-03-08 16:52:37.278522
20251112-R1-C4-15-final,20251112-R1-C4-15,20251112-R1-C4,20251112,LE BOUSCAT,final,69.0,0.014493,2026-03-08 16:52:37.278522
20251112-R1-C4-15-morning,20251112-R1-C4-15,20251112-R1-C4,20251112,LE BOUSCAT,morning,223.0,0.004484,2026-03-08 16:52:37.278522
20251112-R1-C4-16-final,20251112-R1-C4-16,20251112-R1-C4,20251112,LE BOUSCAT,final,30.0,0.033333,2026-03-08 16:52:37.278522
20251112-R1-C4-2-final,20251112-R1-C4-2,20251112-R1-C4,20251112,LE BOUSCAT,final,398.0,0.002513,2026-03-08 16:52:37.278522
20251112-R1-C4-2-morning,20251112-R1-C4-2,20251112-R1-C4,20251112,LE BOUSCAT,morning,358.0,0.002793,2026-03-08 16:52:37.278522
20251112-R1-C4-3-final,20251112-R1-C4-3,20251112-R1-C4,20251112,LE BOUSCAT,final,8.4,0.119048,2026-03-08 16:52:37.278522
20251112-R1-C4-3-morning,20251112-R1-C4-3,20251112-R1-C4,20251112,LE BOUSCAT,morning,17.0,0.058824,2026-03-08 16:52:37.278522
20251112-R1-C4-4-final,20251112-R1-C4-4,20251112-R1-C4,20251112,LE BOUSCAT,final,6.1,0.163934,2026-03-08 16:52:37.278522
20251112-R1-C4-4-morning,20251112-R1-C4-4,20251112-R1-C4,20251112,LE BOUSCAT,morning,4.7,0.212766,2026-03-08 16:52:37.278522
20251112-R1-C4-5-final,20251112-R1-C4-5,20251112-R1-C4,20251112,LE BOUSCAT,final,107.0,0.009346,2026-03-08 16:52:37.278522
20251112-R1-C4-5-morning,20251112-R1-C4-5,20251112-R1-C4,20251112,LE BOUSCAT,morning,81.0,0.012346,2026-03-08 16:52:37.278522
20251112-R1-C4-6-final,20251112-R1-C4-6,20251112-R1-C4,20251112,LE BOUSCAT,final,86.0,0.011628,2026-03-08 16:52:37.278522
20251112-R1-C4-6-morning,20251112-R1-C4-6,20251112-R1-C4,20251112,LE BOUSCAT,morning,105.0,0.009524,2026-03-08 16:52:37.278522
20251112-R1-C4-7-final,20251112-R1-C4-7,20251112-R1-C4,20251112,LE BOUSCAT,final,8.9,0.11236,2026-03-08 16:52:37.278522
20251112-R1-C4-7-morning,20251112-R1-C4-7,20251112-R1-C4,20251112,LE BOUSCAT,morning,12.0,0.083333,2026-03-08 16:52:37.278522
20251112-R1-C4-8-final,20251112-R1-C4-8,20251112-R1-C4,20251112,LE BOUSCAT,final,50.0,0.02,2026-03-08 16:52:37.278522
20251112-R1-C4-8-morning,20251112-R1-C4-8,20251112-R1-C4,20251112,LE BOUSCAT,morning,54.0,0.018519,2026-03-08 16:52:37.278522
20251112-R1-C4-9-final,20251112-R1-C4-9,20251112-R1-C4,20251112,LE BOUSCAT,final,2.7,0.37037,2026-03-08 16:52:37.278522
20251112-R1-C4-9-morning,20251112-R1-C4-9,20251112-R1-C4,20251112,LE BOUSCAT,morning,2.7,0.37037,2026-03-08 16:52:37.278522
20251112-R1-C5-1-final,20251112-R1-C5-1,20251112-R1-C5,20251112,LE BOUSCAT,final,158.0,0.006329,2026-03-08 16:52:37.278522
20251112-R1-C5-1-morning,20251112-R1-C5-1,20251112-R1-C5,20251112,LE BOUSCAT,morning,100.0,0.01,2026-03-08 16:52:37.278522
20251112-R1-C5-10-final,20251112-R1-C5-10,20251112-R1-C5,20251112,LE BOUSCAT,final,48.0,0.020833,2026-03-08 16:52:37.278522
20251112-R1-C5-10-morning,20251112-R1-C5-10,20251112-R1-C5,20251112,LE BOUSCAT,morning,32.0,0.03125,2026-03-08 16:52:37.278522
20251112-R1-C5-11-final,20251112-R1-C5-11,20251112-R1-C5,20251112,LE BOUSCAT,final,92.0,0.01087,2026-03-08 16:52:37.278522
20251112-R1-C5-11-morning,20251112-R1-C5-11,20251112-R1-C5,20251112,LE BOUSCAT,morning,87.0,0.011494,2026-03-08 16:52:37.278522
20251112-R1-C5-12-final,20251112-R1-C5-12,20251112-R1-C5,20251112,LE BOUSCAT,final,38.0,0.026316,2026-03-08 16:52:37.278522
20251112-R1-C5-12-morning,20251112-R1-C5-12,20251112-R1-C5,20251112,LE BOUSCAT,morning,40.0,0.025,2026-03-08 16:52:37.278522
20251112-R1-C5-13-final,20251112-R1-C5-13,20251112-R1-C5,20251112,LE BOUSCAT,final,116.0,0.008621,2026-03-08 16:52:37.278522
20251112-R1-C5-13-morning,20251112-R1-C5-13,20251112-R1-C5,20251112,LE BOUSCAT,morning,100.0,0.01,2026-03-08 16:52:37.278522
20251112-R1-C5-14-final,20251112-R1-C5-14,20251112-R1-C5,20251112,LE BOUSCAT,final,3.9,0.25641,2026-03-08 16:52:37.278522
20251112-R1-C5-14-morning,20251112-R1-C5-14,20251112-R1-C5,20251112,LE BOUSCAT,morning,4.1,0.243902,2026-03-08 16:52:37.278522
20251112-R1-C5-15-final,20251112-R1-C5-15,20251112-R1-C5,20251112,LE BOUSCAT,final,7.1,0.140845,2026-03-08 16:52:37.278522
20251112-R1-C5-15-morning,20251112-R1-C5-15,20251112-R1-C5,20251112,LE BOUSCAT,morning,8.8,0.113636,2026-03-08 16:52:37.278522
20251112-R1-C5-16-final,20251112-R1-C5-16,20251112-R1-C5,20251112,LE BOUSCAT,final,22.0,0.045455,2026-03-08 16:52:37.278522
20251112-R1-C5-16-morning,20251112-R1-C5-16,20251112-R1-C5,20251112,LE BOUSCAT,morning,25.0,0.04,2026-03-08 16:52:37.278522
20251112-R1-C5-2-final,20251112-R1-C5-2,20251112-R1-C5,20251112,LE BOUSCAT,final,18.0,0.055556,2026-03-08 16:52:37.278522
20251112-R1-C5-2-morning,20251112-R1-C5-2,20251112-R1-C5,20251112,LE BOUSCAT,morning,32.0,0.03125,2026-03-08 16:52:37.278522
20251112-R1-C5-3-final,20251112-R1-C5-3,20251112-R1-C5,20251112,LE BOUSCAT,final,13.0,0.076923,2026-03-08 16:52:37.278522
20251112-R1-C5-3-morning,20251112-R1-C5-3,20251112-R1-C5,20251112,LE BOUSCAT,morning,28.0,0.035714,2026-03-08 16:52:37.278522
20251112-R1-C5-4-final,20251112-R1-C5-4,20251112-R1-C5,20251112,LE BOUSCAT,final,215.0,0.004651,2026-03-08 16:52:37.278522
20251112-R1-C5-4-morning,20251112-R1-C5-4,20251112-R1-C5,20251112,LE BOUSCAT,morning,246.0,0.004065,2026-03-08 16:52:37.278522
20251112-R1-C5-5-final,20251112-R1-C5-5,20251112-R1-C5,20251112,LE BOUSCAT,final,30.0,0.033333,2026-03-08 16:52:37.278522
20251112-R1-C5-5-morning,20251112-R1-C5-5,20251112-R1-C5,20251112,LE BOUSCAT,morning,57.0,0.017544,2026-03-08 16:52:37.278522
20251112-R1-C5-6-final,20251112-R1-C5-6,20251112-R1-C5,20251112,LE BOUSCAT,final,154.0,0.006494,2026-03-08 16:52:37.278522
20251112-R1-C5-6-morning,20251112-R1-C5-6,20251112-R1-C5,20251112,LE BOUSCAT,morning,60.0,0.016667,2026-03-08 16:52:37.278522
20251112-R1-C5-7-final,20251112-R1-C5-7,20251112-R1-C5,20251112,LE BOUSCAT,final,3.4,0.294118,2026-03-08 16:52:37.278522
20251112-R1-C5-7-morning,20251112-R1-C5-7,20251112-R1-C5,20251112,LE BOUSCAT,morning,2.2,0.454545,2026-03-08 16:52:37.278522
20251112-R1-C5-8-final,20251112-R1-C5-8,20251112-R1-C5,20251112,LE BOUSCAT,final,6.9,0.144928,2026-03-08 16:52:37.278522
20251112-R1-C5-8-morning,20251112-R1-C5-8,20251112-R1-C5,20251112,LE BOUSCAT,morning,10.0,0.1,2026-03-08 16:52:37.278522
20251112-R1-C5-9-final,20251112-R1-C5-9,20251112-R1-C5,20251112,LE BOUSCAT,final,61.0,0.016393,2026-03-08 16:52:37.278522
20251112-R1-C5-9-morning,20251112-R1-C5-9,20251112-R1-C5,20251112,LE BOUSCAT,morning,75.0,0.013333,2026-03-08 16:52:37.278522
20251112-R1-C6-1-final,20251112-R1-C6-1,20251112-R1-C6,20251112,LE BOUSCAT,final,13.0,0.076923,2026-03-08 16:52:37.278522
20251112-R1-C6-1-morning,20251112-R1-C6-1,20251112-R1-C6,20251112,LE BOUSCAT,morning,13.0,0.076923,2026-03-08 16:52:37.278522
